2022-07-16 23:53:04,P[W],DE[kWh],GE[kWh],PVu[V],DCBUS[V],PVi[A],ACu[V],ACi[A],f[Hz],T[C],iRCD[mA],S[VA],fi[]
2022-07-19 06:24:58,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:03,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:08,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:13,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:18,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:23,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:28,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:33,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:38,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:44,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:49,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:54,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:25:59,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:04,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:09,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:14,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:19,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:24,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:29,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:34,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:39,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:44,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:50,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:26:55,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:00,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:05,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:10,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:15,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:20,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:25,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:30,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:35,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:40,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:45,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:50,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:27:55,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:01,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:06,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:11,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:16,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:21,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:26,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:31,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:36,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:41,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:46,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:51,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:28:56,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:29:01,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:29:06,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:29:11,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:29:16,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:29:21,201,0.00,1156080.50,218.6,386.7,1.31,227.6,0.92,50.01,23.9,4.4,208,0.965
2022-07-19 06:29:26,204,0.00,1156080.50,207.4,387.3,1.39,227.7,0.93,50.01,24.2,5.0,211,0.965
2022-07-19 06:29:31,204,0.00,1156080.50,207.4,387.3,1.39,227.7,0.93,50.01,24.2,5.0,211,0.965
2022-07-19 06:29:36,198,0.00,1156080.50,199.5,386.7,1.41,227.4,0.91,50.01,24.2,4.7,205,0.963
2022-07-19 06:29:42,210,0.00,1156080.50,218.4,386.6,1.37,227.4,0.96,50.01,24.2,4.4,218,0.966
2022-07-19 06:29:47,211,0.00,1156080.50,218.5,387.0,1.37,227.5,0.96,50.01,24.2,4.9,219,0.966
2022-07-19 06:29:52,210,0.00,1156080.50,215.6,386.6,1.38,227.4,0.96,50.00,24.2,5.1,217,0.966
2022-07-19 06:29:57,211,0.00,1156080.50,216.1,386.7,1.38,227.4,0.96,50.01,24.2,4.3,218,0.967
2022-07-19 06:30:02,209,0.00,1156080.50,213.0,386.4,1.39,227.2,0.96,50.01,24.2,5.0,217,0.965
2022-07-19 06:30:07,209,0.00,1156080.50,213.0,386.4,1.39,227.2,0.96,50.01,24.2,5.0,217,0.965
2022-07-19 06:30:12,211,0.00,1156080.50,213.6,386.1,1.39,227.3,0.96,50.01,24.2,4.9,218,0.966
2022-07-19 06:30:17,215,0.00,1156080.50,220.0,386.6,1.38,227.4,0.98,50.00,24.2,4.4,222,0.968
2022-07-19 06:30:22,214,0.00,1156080.50,218.1,386.6,1.39,227.3,0.97,50.00,24.2,4.9,221,0.967
2022-07-19 06:30:27,210,0.00,1156080.50,209.2,386.5,1.42,227.2,0.96,50.00,24.2,4.9,217,0.966
2022-07-19 06:30:32,210,0.00,1156080.50,209.7,386.4,1.42,227.4,0.96,50.00,24.2,5.3,218,0.966
2022-07-19 06:30:37,211,0.00,1156080.50,210.0,386.4,1.42,227.3,0.96,50.01,24.2,5.1,218,0.967
2022-07-19 06:30:42,211,0.00,1156080.50,209.4,386.6,1.42,227.3,0.96,50.01,24.2,5.4,218,0.967
2022-07-19 06:30:47,217,0.00,1156080.50,221.0,386.7,1.39,227.6,0.99,50.01,24.2,4.8,224,0.968
2022-07-19 06:30:53,218,0.00,1156080.50,219.5,386.9,1.40,227.6,0.99,50.01,24.2,5.2,225,0.969
2022-07-19 06:30:58,215,0.00,1156080.50,214.5,386.2,1.42,227.5,0.98,50.02,24.2,4.6,223,0.968
2022-07-19 06:31:03,215,0.00,1156080.50,212.6,386.5,1.43,227.6,0.98,50.02,24.2,4.7,222,0.968
2022-07-19 06:31:08,215,0.00,1156080.50,212.6,387.1,1.43,228.0,0.97,50.02,24.2,4.2,222,0.968
2022-07-19 06:31:13,217,0.00,1156080.50,213.9,387.7,1.43,228.0,0.98,50.02,24.3,4.9,224,0.968
2022-07-19 06:31:18,218,0.00,1156080.50,214.0,387.4,1.43,228.0,0.99,50.02,24.3,5.0,225,0.968
2022-07-19 06:31:23,219,0.00,1156080.50,214.1,387.7,1.44,228.1,0.99,50.01,24.3,4.9,226,0.968
2022-07-19 06:31:28,219,0.00,1156080.50,214.1,387.7,1.44,228.1,0.99,50.01,24.3,4.9,226,0.968
2022-07-19 06:31:33,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:31:38,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:31:43,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:31:48,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:31:54,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:31:59,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:32:04,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:32:09,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:32:14,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:32:19,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:32:24,215,0.00,1156080.50,208.1,387.6,1.46,228.2,0.98,50.01,24.3,4.7,222,0.968
2022-07-19 06:32:29,228,0.00,1156080.50,220.5,388.0,1.45,228.3,1.03,50.00,24.3,5.2,235,0.970
2022-07-19 06:32:34,228,0.00,1156080.50,220.5,388.0,1.45,228.3,1.03,50.00,24.3,5.2,235,0.970
2022-07-19 06:32:39,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:32:44,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:32:49,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:32:55,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:33:00,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:33:05,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:33:10,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:33:15,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:33:20,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:33:25,227,0.00,1156080.50,216.4,390.7,1.47,230.6,1.02,49.99,24.3,4.3,234,0.970
2022-07-19 06:33:30,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:33:35,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:33:40,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:33:45,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:33:51,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:33:56,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:01,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:06,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:11,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:16,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:21,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:26,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:31,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:36,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:43,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:48,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:53,233,0.00,1156080.50,220.6,391.1,1.48,230.7,1.04,49.99,24.4,4.9,240,0.971
2022-07-19 06:34:58,242,0.00,1156080.50,222.0,391.9,1.52,231.0,1.08,50.00,24.4,4.3,249,0.973
2022-07-19 06:35:03,242,0.00,1156080.50,222.1,391.7,1.52,231.1,1.08,50.00,24.5,4.8,249,0.973
2022-07-19 06:35:08,242,0.00,1156080.50,224.4,392.1,1.51,231.0,1.08,50.00,24.4,4.6,249,0.973
2022-07-19 06:35:13,243,0.00,1156080.50,225.8,391.9,1.50,231.0,1.08,50.01,24.5,4.9,250,0.972
2022-07-19 06:35:18,243,0.00,1156080.50,225.8,391.9,1.50,231.0,1.08,50.01,24.5,4.9,250,0.972
2022-07-19 06:35:23,244,0.00,1156080.50,222.1,391.1,1.53,230.8,1.09,50.00,24.5,4.6,251,0.972
2022-07-19 06:35:28,243,0.00,1156080.50,221.0,391.7,1.53,230.9,1.09,50.01,24.5,4.5,250,0.973
2022-07-19 06:35:33,244,0.00,1156080.50,223.4,391.8,1.52,231.1,1.09,50.00,24.5,4.1,251,0.973
2022-07-19 06:35:39,244,0.00,1156080.50,222.9,391.6,1.52,231.1,1.09,50.00,24.5,4.2,251,0.973
2022-07-19 06:35:44,246,0.00,1156080.50,223.1,391.1,1.53,231.0,1.10,50.01,24.5,5.3,253,0.973
2022-07-19 06:35:49,246,0.00,1156080.50,223.1,391.6,1.53,230.8,1.10,50.01,24.5,5.1,252,0.973
2022-07-19 06:35:54,245,0.00,1156080.50,222.5,391.0,1.53,231.0,1.09,50.01,24.5,4.8,252,0.973
2022-07-19 06:35:59,246,0.00,1156080.50,223.4,391.3,1.53,231.0,1.10,50.00,24.5,4.4,253,0.973
2022-07-19 06:36:04,246,0.00,1156080.50,221.6,392.0,1.54,231.1,1.09,50.00,24.5,4.5,252,0.973
2022-07-19 06:36:09,247,0.00,1156080.50,223.3,392.0,1.53,231.3,1.10,50.01,24.5,4.6,253,0.973
2022-07-19 06:36:14,247,0.00,1156080.50,222.1,391.5,1.54,231.2,1.10,50.00,24.5,5.2,253,0.973
2022-07-19 06:36:19,247,0.00,1156080.50,222.1,391.5,1.54,231.2,1.10,50.00,24.5,5.2,253,0.973
2022-07-19 06:36:24,247,0.00,1156080.50,219.9,392.5,1.56,231.5,1.10,50.00,24.5,4.8,253,0.973
2022-07-19 06:36:29,246,0.00,1156080.50,220.1,392.2,1.55,231.3,1.09,50.00,24.6,4.6,252,0.973
2022-07-19 06:36:34,246,0.00,1156080.50,220.7,392.5,1.55,231.3,1.10,49.99,24.5,4.9,253,0.973
2022-07-19 06:36:40,247,0.00,1156080.50,221.8,391.7,1.55,231.3,1.10,49.98,24.5,4.6,254,0.973
2022-07-19 06:36:45,247,0.00,1156080.50,220.6,391.6,1.55,231.2,1.10,49.99,24.5,5.0,254,0.973
2022-07-19 06:36:50,248,0.00,1156080.50,222.3,392.2,1.55,231.3,1.10,49.99,24.6,4.4,255,0.973
2022-07-19 06:36:55,248,0.00,1156080.50,221.2,392.3,1.55,231.4,1.10,50.00,24.5,4.7,254,0.973
2022-07-19 06:37:00,248,0.00,1156080.50,221.2,392.3,1.55,231.4,1.10,50.00,24.5,4.7,254,0.973
2022-07-19 06:37:05,248,0.00,1156080.50,226.5,391.8,1.52,231.1,1.11,50.00,24.6,5.0,255,0.974
2022-07-19 06:37:10,249,0.00,1156080.50,226.4,391.6,1.53,231.0,1.11,50.00,24.6,4.6,256,0.974
2022-07-19 06:37:15,247,0.00,1156080.50,219.5,391.4,1.56,231.3,1.10,50.00,24.6,4.9,254,0.974
2022-07-19 06:37:20,247,0.00,1156080.50,220.1,392.3,1.56,231.4,1.10,50.01,24.6,5.0,254,0.973
2022-07-19 06:37:25,247,0.00,1156080.50,220.1,392.3,1.56,231.4,1.10,50.01,24.6,5.0,254,0.973
2022-07-19 06:37:30,248,0.00,1156080.50,225.2,392.2,1.53,231.4,1.10,50.00,24.6,5.3,255,0.973
2022-07-19 06:37:36,248,0.00,1156080.50,225.3,391.7,1.53,231.2,1.11,50.00,24.6,4.5,255,0.973
2022-07-19 06:37:41,249,0.00,1156080.50,224.9,391.5,1.53,231.1,1.11,50.00,24.6,5.3,255,0.973
2022-07-19 06:37:46,247,0.00,1156080.50,225.1,392.0,1.53,231.1,1.10,50.00,24.6,4.9,254,0.973
2022-07-19 06:37:51,248,0.00,1156080.50,224.8,391.6,1.53,231.2,1.10,50.00,24.6,4.7,255,0.973
2022-07-19 06:37:56,248,0.00,1156080.50,224.8,391.6,1.53,231.2,1.10,50.00,24.6,4.7,255,0.973
2022-07-19 06:38:01,248,0.00,1156080.50,224.8,391.6,1.53,231.2,1.10,50.00,24.6,4.7,255,0.973
2022-07-19 06:38:06,248,0.00,1156080.50,224.8,391.6,1.53,231.2,1.10,50.00,24.6,4.7,255,0.973
2022-07-19 06:38:11,248,0.00,1156080.50,224.8,391.6,1.53,231.2,1.10,50.00,24.6,4.7,255,0.973
2022-07-19 06:38:16,248,0.00,1156080.50,224.8,391.6,1.53,231.2,1.10,50.00,24.6,4.7,255,0.973
2022-07-19 06:38:21,245,0.00,1156080.50,223.1,391.3,1.53,231.1,1.09,50.00,24.6,4.1,252,0.972
2022-07-19 06:38:26,245,0.00,1156080.50,223.9,391.0,1.52,230.9,1.09,49.99,24.6,4.6,252,0.972
2022-07-19 06:38:31,246,0.00,1156080.50,224.9,391.2,1.52,231.1,1.10,49.99,24.6,4.2,253,0.973
2022-07-19 06:38:37,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:38:42,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:38:47,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:38:52,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:38:57,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:02,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:07,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:12,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:17,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:22,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:27,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:33,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:38,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:43,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:48,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:53,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:39:58,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:40:03,245,0.00,1156080.50,223.4,391.4,1.52,231.1,1.09,49.99,24.6,4.2,252,0.973
2022-07-19 06:40:08,242,0.00,1156080.50,222.1,391.2,1.52,230.7,1.08,50.00,24.7,5.4,249,0.972
2022-07-19 06:40:13,241,0.00,1156080.50,221.8,391.3,1.51,230.8,1.08,50.01,24.7,5.2,248,0.972
2022-07-19 06:40:18,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:40:23,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:40:28,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:40:33,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:40:39,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:40:44,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:40:49,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:40:54,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:40:59,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:41:04,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:41:09,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:41:14,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:41:19,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:41:24,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:41:29,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:41:35,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:41:40,240,0.00,1156080.50,221.5,390.9,1.51,230.6,1.08,50.01,24.7,5.3,247,0.972
2022-07-19 06:41:45,243,0.00,1156080.62,222.3,390.6,1.52,230.6,1.09,49.99,24.8,4.8,250,0.972
2022-07-19 06:41:50,243,0.00,1156080.62,222.3,390.6,1.52,230.6,1.09,49.99,24.8,4.8,250,0.972
2022-07-19 06:41:55,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:00,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:05,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:10,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:15,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:20,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:25,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:30,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:36,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:41,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:46,242,0.00,1156080.62,222.1,391.0,1.52,230.9,1.08,49.99,24.8,4.6,249,0.972
2022-07-19 06:42:51,247,0.00,1156080.62,220.8,392.4,1.55,231.3,1.10,49.98,24.8,4.2,254,0.972
2022-07-19 06:42:56,247,0.00,1156080.62,220.8,392.4,1.55,231.3,1.10,49.98,24.8,4.2,254,0.972
2022-07-19 06:43:01,247,0.00,1156080.62,220.8,392.4,1.55,231.3,1.10,49.98,24.8,4.2,254,0.972
2022-07-19 06:43:06,247,0.00,1156080.62,221.3,390.4,1.55,230.4,1.11,49.98,24.8,4.8,254,0.972
2022-07-19 06:43:11,248,0.00,1156080.62,223.3,390.4,1.54,230.5,1.11,49.98,24.8,5.0,255,0.972
2022-07-19 06:43:16,249,0.00,1156080.62,221.1,390.7,1.56,230.6,1.11,49.97,24.8,4.9,256,0.973
2022-07-19 06:43:21,249,0.00,1156080.62,223.2,391.6,1.55,230.7,1.11,49.97,24.8,4.6,256,0.973
2022-07-19 06:43:26,249,0.00,1156080.62,221.1,391.2,1.56,230.8,1.11,49.97,24.8,4.7,256,0.973
2022-07-19 06:43:31,250,0.00,1156080.62,221.5,391.9,1.56,230.9,1.11,49.98,24.8,4.9,257,0.973
